meter,mode,nps,length,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,left,right,all,stream_percentage,max_stream_length,jack_percentage,crossover_percentage
9,dance-double,4.183909415928208,4.735636887239769,5.200331264015442,4.422392581608635,3.407466319872156,1.7870174455979766,1.7781880372269974,2.4073055611917766,3.970635883208796,4.148325648723197,0.6418240283891239,0.6275417505614044,0.41753111496303214,32.6219512195122,5,0.0,25.304878048780488
11,dance-single,4.986852013766533,4.651643382345161,1.2874014740216,1.7689610685236024,1.5919712406574456,1.2337151418123211,,,,,0.7187217386748256,0.6689175095377496,0.35334974749714204,70.37037037037037,7,0.0,58.333333333333336
9,dance-single,3.0031956143780003,4.665324108807838,3.733433583835402,3.318015115386318,2.8862453145605804,3.963240828283924,,,,,1.6951748636235306,1.5753645352493053,0.7703262822769763,11.25,4,0.0,72.5
15,dance-double,7.037676878161325,4.795724427708523,2.831524651981665,2.9738457618129193,2.014862908680103,1.1189661896160998,1.183855779166979,2.1840139464190305,1.7541072052980524,2.992580402834928,0.37675851876999716,0.3449380839263003,0.1958340720995982,93.27102803738318,62,0.0,27.476635514018692
4,dance-single,2.261449277705929,4.8329509687057,4.300670678720296,4.879870936825843,4.6756770701879935,4.159442422953447,,,,,2.235815549139135,2.277599631950414,1.0270051534129698,0.0,0,0.0,37.03703703703704
12,dance-double,4.286983300361198,4.640527677269144,4.124884713426779,4.274609482974367,4.368919954611493,1.9311803478953882,1.826970663869535,3.0403439910158454,4.085540901724799,3.0919983810221368,0.7465622621298755,0.63957332948788,0.42450980882080563,77.19869706840392,8,0.0,22.475570032573287
18,dance-single,8.316833362569131,4.914351974278078,0.7801451347635922,0.6285908370370484,0.5944078763269036,0.7559967856626285,,,,,0.33763834568002465,0.32430580054308156,0.16764143619976088,98.04822043628015,260,0.0,47.76119402985074
12,dance-double,5.508785810874372,4.709539210280762,2.6213525544905583,2.878935400529457,2.7894085155955537,1.4538192829019392,1.6153281491877027,2.720050628610072,4.265020313049556,2.4700709432838335,0.46885668633467303,0.543040084869176,0.32159525245882553,85.34031413612566,13,0.0,20.418848167539267
12,dance-double,5.725125648076442,4.612046489927524,2.8920042335308556,2.7236864531916645,2.8468612276988328,1.344628693007327,1.421828698216429,2.552540441896923,2.8134647879642136,4.753471087889056,0.490916175720901,0.5080901587655205,0.29233600147340383,91.2,27,0.0,25.066666666666666
11,dance-single,4.927197159645273,4.6230690414758495,1.6033116712139073,1.1355065616168,1.3002542155919932,1.5236211852556691,,,,,0.6779821038686078,0.7206344067864224,0.3202586468543345,88.48484848484848,31,0.0,56.96969696969697
15,dance-double,6.6975150484132975,4.79061187011829,3.8377379273251946,2.2484552898775454,2.8383684456179252,1.225412214237129,1.3083911438566354,2.710885619114985,2.424774242199254,3.448854573973494,0.40305522458358045,0.40573240649269104,0.22853536997378932,98.05996472663139,68,0.0,27.86596119929453
13,dance-single,6.400959387174835,4.562784469491653,1.2112509657787591,1.0637091892655826,1.0966935696820905,1.0947467456179898,,,,,0.5544603990081653,0.5463749825684813,0.24407005483673508,93.39080459770115,50,0.0,69.82758620689656
13,dance-single,6.165744824363015,4.6576772434671065,0.9804769249184215,1.0842968294660682,1.1134729515448265,1.0835822816688554,,,,,0.508442529821857,0.5405118030763887,0.27223627354604973,75.3715498938429,13,0.0,57.961783439490446
15,dance-single,6.692457520924922,4.669224214778197,1.1152563827534347,1.171269320202427,1.227225819530891,1.1716797651414315,,,,,0.6045363278872115,0.6287568233415587,0.29079478426924155,90.57071960297766,90,0.0,62.779156327543426
12,dance-double,5.207063214737088,4.838596686099314,8.021910852108078,2.672403746090701,3.1389765520099435,1.2869643308734695,1.5257050629773068,3.689679914180319,3.3894774151052154,5.128013348624069,0.5585811897614311,0.7005348227607381,0.33737726639642746,64.79217603911981,16,0.0,33.496332518337404
5,dance-double,2.4321156651445097,4.8182634014487995,7.02420312938555,5.893817156682072,6.905319892068482,3.2660874073199353,3.5889536005155116,6.5754999884066745,10.736058476295767,10.450366626169652,0.9918144430804,1.0626499601679964,0.5613263056422877,0.0,0,0.0,22.748815165876778
12,dance-single,4.9369880535306985,4.660737334436547,1.2900574072341167,1.5989338030982145,1.4235498877035706,1.2700723369988762,,,,,0.6813998510227876,0.641808591082411,0.3156091418324888,49.175824175824175,72,0.0,46.97802197802198
8,dance-single,3.5300744295113544,4.709530201312334,2.365696432085551,2.5888741793118752,2.415901480472092,2.307921857605089,,,,,1.213378225734295,1.1292624073699191,0.5475806632863178,22.169811320754718,7,0.0,58.01886792452831
2,dance-double,1.9291856002079917,4.5833948141102505,21.414168861496954,27.257121632636217,14.770488799868145,7.504739834866235,5.838923784572898,6.085544006090307,22.961903006695064,44.308,3.6934224975138177,3.031055946947676,1.7150832769027609,0.0,0,0.0,31.818181818181817
8,dance-double,3.4325861695590123,4.704861662968428,6.654750745178255,4.348140572141161,4.268423283694984,2.582659533590045,2.3856830259754607,4.186339776021801,6.3615350533090504,6.670463551465398,0.7444800832564326,0.7444184672365232,0.4267676475282012,30.53435114503817,5,0.0,23.282442748091604
5,dance-single,1.9777739781362544,4.704798302797515,2.851980152979488,5.714499978126778,4.284248019018326,3.07936208619995,,,,,2.7886469288222706,2.306151660908841,1.1703960073264494,0.0,0,0.0,65.09433962264151
13,dance-double,5.138349581386371,4.702641664865653,5.520846609397507,3.2012034036436368,2.991073654820714,1.3617438709949115,1.8307414294439976,3.805964204817787,2.6861290838828698,3.428078455071691,0.6486385110699144,0.751007576325166,0.37244625762903194,82.38636363636364,79,0.0,32.67045454545455
11,dance-single,4.974377267846239,4.454963385501314,1.3710206533473857,1.1476771407510753,1.7492160813709794,1.4469081505625576,,,,,0.6187872455096717,0.7627674574177216,0.33040463666783704,81.9047619047619,7,0.0,63.17460317460317
8,dance-single,3.3310252072890805,4.819474788635096,2.5198597784400483,2.7513700613953493,3.037873902170104,2.716353584332297,,,,,1.256627858392627,1.3819034657235474,0.6801583670472474,0.0,0,0.0,49.30875576036866
10,dance-double,3.9208669994790237,4.777441406928545,6.620007708403611,5.244502702754286,4.346449998378407,2.0027738448145134,1.9812447621862161,4.3420656595401175,3.2879222965289183,3.3286142572843054,0.7733043369238164,0.683606875257733,0.47284647515220973,62.2895622895623,8,0.0,20.875420875420875
14,dance-single,6.5731809865957445,4.642639366102566,1.068621726380481,1.2697546501882706,1.2714114735281001,1.0501832840111962,,,,,0.5759027293807626,0.5760972247326541,0.2596261481565327,83.87978142076503,68,0.0,62.841530054644814
11,dance-double,4.399788996994236,4.899249253964971,3.5670095380925706,2.751611116633987,3.088736314893292,1.7206722914810098,1.783834575755501,3.12839735189031,2.6597190067294743,4.7864510403615155,0.6820363736347288,0.7027088858426566,0.4551971927554239,73.78917378917379,9,0.0,20.22792022792023
12,dance-single,4.663901297334006,4.72979200598267,1.6255828135631707,1.468913030395533,1.4972897021253009,1.6182906128436394,,,,,0.7257653824808636,0.7494069481595192,0.3232065091149012,93.35260115606935,16,0.0,70.52023121387283
16,dance-single,8.223615827524343,4.742032275677808,0.9562147683917508,0.9053454318267841,0.8764726849904596,0.9597715607604307,,,,,0.4755011472307627,0.47156011861740754,0.24451891498712985,96.02076124567473,158,0.0,61.5916955017301
11,dance-single,5.130316082799913,4.738704078609489,1.5490086420912088,1.357204301332659,1.6174549311461097,1.455522050712975,,,,,0.7470339780780458,0.7765821118521719,0.3546494166262949,78.97574123989219,14,0.0,46.900269541778975
6,dance-double,2.5337024503368037,4.611599473752995,4.17685334490619,4.091102144510344,4.975984169362837,3.730534325754059,5.190834629641835,6.607223478095936,11.426800496186145,35.04025704752865,1.2846730372727018,2.1125255735475275,0.9613021826355382,0.0,0,0.0,21.73913043478261
12,dance-double,4.81947988217329,4.736996375579945,3.345938902511083,3.264460914560639,3.5523580116924744,2.099527337376776,1.8378537744844834,4.0915805020422615,3.663235566551387,3.42397723906995,0.5967345237571013,0.5809949728526217,0.3460822109936581,93.18801089918256,36,0.0,22.070844686648503
14,dance-double,6.783216178356063,4.7059472134943245,4.184920481038811,2.365904199664918,2.2441513950275134,1.2519301122738258,1.3612182288204366,1.4554354427951737,2.393567821265367,2.991881553805732,0.37480070966007123,0.33991080510116806,0.23498736156955982,88.58560794044665,68,0.0,23.82133995037221
8,dance-single,3.0717750027967807,4.7771299106071545,2.762100248510481,2.3585497517268403,2.583921401934881,3.1275404068016925,,,,,1.2502072285182673,1.4238714795560776,0.6297616354198702,2.2123893805309733,3,0.0,61.06194690265486
15,dance-double,7.447267736247291,4.577069020877182,2.4403953857055902,1.722915912641568,1.716253180189594,1.1381381784374718,1.1420780340949352,2.211712750596881,1.9648455112274996,2.1056693198115606,0.37229357139646585,0.4112406956675564,0.2326830563524326,95.82504970178927,83,0.0,28.429423459244536
6,dance-single,2.6125140541946137,4.701725045402723,3.1688917533279946,2.9934132932475332,2.847026449791999,3.05899936156241,,,,,1.484141493101586,1.4483847859590318,0.6797014341177074,0.0,0,0.0,61.05263157894737
15,dance-double,6.706293821542571,4.838042261379947,5.1839756143284665,2.776931007566633,2.0563204812450544,1.1718613074489668,1.2801095256273232,1.8650349848926517,3.378407637062368,5.45008466098106,0.42756255711331587,0.4293049220166771,0.24517774208547932,99.62121212121212,67,0.0,31.25
12,dance-single,4.917919761631418,4.709530201312334,1.458930724140388,1.3382482961440556,1.3640068729090054,1.4705826787223355,,,,,0.6911526666438216,0.6943548070885123,0.3169806265082882,87.1604938271605,20,0.0,54.81481481481482
12,dance-double,5.022679064040426,4.702133543994544,2.778889131063189,5.3485439742216485,2.6067795215777037,1.7117580896760558,1.797984811402731,3.432410973789539,2.8737670194584037,5.226618095848372,0.6123149580753653,0.5807848400302041,0.3671591060014794,75.22658610271903,17,0.0,25.6797583081571
11,dance-double,3.845088944207543,4.607746863501541,6.466230721744363,5.208892967172791,6.3434011056795025,2.2314157897531377,2.4152794822532297,4.7791749582302865,7.110794179978313,9.54205303461748,0.8617206830266102,0.976706032374566,0.5627765323001714,42.924528301886795,5,0.0,22.641509433962266
14,dance-double,7.111069121760674,4.704753043074588,2.9035389401578944,2.222639722694585,1.8456593767358125,1.1723360851841331,1.2894859772088767,2.050091377601065,1.9265400137393094,1.9963166611255203,0.3797250035957844,0.39531283569975834,0.2553895444143848,92.16867469879519,23,0.0,19.879518072289155
6,dance-double,2.69682837942478,4.712139406985334,14.05037134938629,7.088613112305298,7.022381052090213,4.513022244229235,5.599686452441849,8.615551749167949,7.774183089073549,15.36401172974537,1.5333788350325794,1.8715391915320234,0.9204970640512252,0.0,0,0.0,20.28985507246377
18,dance-double,11.2921307628173,4.68532058017092,2.7539907888091264,0.8767498751026128,0.7634746139940366,0.8425297409049977,0.7625576417178829,0.752348496515209,0.9606350961689502,1.8513112725901573,0.26057716192183783,0.23971542454060404,0.16253119688803033,93.35664335664336,111,0.0,22.377622377622377
16,dance-double,8.375293827602354,4.689612432252461,2.6012906598709713,1.9264827027682287,2.0559305027544665,0.8746735473253826,0.9442020268490354,1.6645026494998303,2.6007923620889835,2.3572430123820944,0.33507351329976864,0.3415641547446499,0.19667567596293484,97.70318021201413,53,0.0,30.742049469964666
12,dance-double,3.9283996741262657,4.511859006849933,4.9494188288437995,3.7700645282030676,4.188034266198349,1.985328514572534,2.062913191748022,4.076550671344428,4.443440961553303,4.7625985217142,0.7387706398899535,0.8363424791711114,0.4048362595967433,65.53191489361701,6,0.0,27.659574468085108
7,dance-double,3.0235812954381727,4.723317599695173,16.851009038703147,9.713266614665995,4.6106193060738425,2.8113371615983835,2.3013101264555638,4.01351118127255,8.603476506993148,7.320508979168275,1.1286300521407724,0.9445088838911733,0.6120813237631514,0.0,0,0.0,28.078817733990146
9,dance-single,3.6176511541382563,4.709530201312334,2.2889836355932407,2.169317513910884,2.2616877028900926,2.110489826322757,,,,,1.0993308334283738,1.0976879069895018,0.5178650055120604,67.46987951807229,7,0.0,59.036144578313255
7,dance-double,2.815768565440061,4.6124138869239655,7.930021089080563,6.155328558962176,7.345535407034631,2.9587238575831605,2.8922491244773014,6.013204041742895,8.436292626388424,6.984905346380542,1.177001478807103,1.1972915734188285,0.6082280096291504,6.282722513089005,3,0.0,35.602094240837694
5,dance-single,2.1309646747487574,4.7982420835749116,4.43994636375698,8.956193619705541,4.556476249968318,3.9563801476681073,,,,,3.1840812723368126,2.0731982362829338,1.2595135541234843,0.0,0,0.0,33.88429752066116
7,dance-double,3.2847874276398925,4.729156165769083,6.425415488736814,5.593248290557568,5.8785624380410875,2.410215046961247,2.4455185276170797,3.973754051209156,4.346505932029791,6.251757719124574,0.7938151181523362,0.7178747436534495,0.4285595046355125,23.728813559322035,3,0.0,22.88135593220339
10,dance-double,3.8747226111029125,4.709530201312334,5.2028989467490625,3.8906454496615037,4.58811709426178,1.830440368418244,1.5117822918978712,4.0857937935197235,4.983015878575165,4.953069955364632,0.6957238041860425,0.6148351526413778,0.34918324838601644,0.0,0,0.0,28.143712574850298
10,dance-double,4.4158477392735955,4.451284471054535,5.460953843191331,4.575117323316043,5.172789136095259,2.299130001631627,2.5204048853785523,4.072454107968266,4.753720726764865,8.094035526634967,0.6379549935639643,0.7410048751653605,0.41753611518857703,51.31578947368421,5,0.0,21.49122807017544
4,dance-single,1.7948597765110663,4.774912960575186,8.052417750964862,5.50346492606492,6.373241989689203,6.171832005242785,,,,,3.1869566906252884,2.939278641429713,1.3678551053484533,0.0,0,0.0,44.329896907216494
2,dance-single,1.2181249529147666,4.7771299106071545,11.864826325839145,13.078402332404876,8.448562621764028,13.595464839491568,,,,,6.519557456504566,5.501992912514836,2.9184066468065177,0.0,0,0.0,25.53191489361702
11,dance-single,5.070136927667837,4.79061187011829,1.8465018340528692,1.3641522226685094,1.1740582393269754,1.7445213969628082,,,,,0.7396406624888952,0.6930280720200915,0.3388319598538833,82.83582089552239,32,0.0,61.940298507462686
15,dance-double,7.2385872292928495,4.541868233317829,2.912839758414138,1.8451137541178586,1.5015857996968578,1.2462470727470634,1.2973822533190265,1.4320677546043776,1.8866338343284375,1.7334358941083636,0.331510148555683,0.3244511716506042,0.20355548772846097,92.26069246435846,57,0.0,19.34826883910387
16,dance-single,7.166776917587522,4.8182634014487995,0.9085400468578155,0.7970958893966028,0.8296526868212901,0.9641569872819458,,,,,0.43107926841986133,0.44870807136022267,0.21901299047234388,99.70760233918129,102,0.0,54.97076023391813
13,dance-single,5.436902563569897,4.78401069094539,1.5584000492660952,1.264551999352371,1.3058269376918696,1.7142540364810128,,,,,0.7215160330577567,0.7297370831697927,0.35182195057666604,86.73218673218673,76,0.0,60.1965601965602
14,dance-single,6.564574093994486,4.566948973167894,1.0902954353378835,1.1602285613038503,1.2856605149943041,1.0956520816904325,,,,,0.5436010129289696,0.5981755304040308,0.2778477472264433,94.5679012345679,49,0.0,61.48148148148148
11,dance-double,5.315035385754959,4.670714451195498,3.8550305293540026,3.7350542202348898,2.980971447518895,1.5099572370660506,1.654693427823793,2.5816668032953323,3.343620744390974,4.393785557035197,0.5218131125880073,0.5128271554537661,0.2948531275095196,90.81885856079404,11,0.0,27.29528535980149
10,dance-double,3.954035480632562,4.707835071697907,4.98724248312395,5.816368522367825,3.3176291818681216,1.9801385772564137,1.850326243366749,3.6467769875105196,4.750755382388165,8.293006340308919,0.6782121703262842,0.6634569519091322,0.4066657782004259,44.29530201342282,7,0.0,23.154362416107382
1,dance-single,1.0,4.761062205945065,31.340034233534478,15.64724283409972,19.311289373486098,27.67251303821574,,,,,9.84541377673037,11.618406608938672,5.242773741483654,0.0,0,0.0,62.06896551724138
2,dance-single,1.245898403792175,4.671659927256925,9.483545480740212,7.5126580674958445,12.606815291451223,7.032777929492355,,,,,4.202597149531682,4.965598246626307,2.125580617531581,0.0,0,0.0,42.62295081967213
11,dance-double,5.035808923431389,4.69101755244691,5.485850244076891,3.335906243845204,3.14559579966725,1.9602418906405763,1.6939498131690958,2.333807385137592,3.660480213848416,3.4872770001761624,0.5825446825378623,0.49481762389759515,0.3395656950097982,78.50467289719626,15,0.0,23.364485981308412
11,dance-single,3.7969544502279056,4.5217885770490405,2.289293912521058,1.7791774906916609,1.7580240795853301,2.4507970617843773,,,,,0.9802646738165517,1.0255209720640368,0.45879936051200954,84.05797101449275,11,0.0,54.589371980676326
14,dance-single,6.457502112165866,4.81039413599935,1.0981016346877288,0.9939490825977875,1.0281397611374672,1.0539944795795417,,,,,0.5258130904524447,0.5219256906958546,0.2532345008127121,89.2436974789916,56,0.0,55.79831932773109
13,dance-single,5.792565012334822,4.807294370078226,1.4151027315286406,1.3129827631913475,1.1532776630874482,1.46255138450569,,,,,0.6793424803698501,0.6271986678065413,0.2845147950507359,90.10309278350516,77,0.0,68.04123711340206
5,dance-double,1.9703548996125269,4.616110126026426,12.08363052015571,9.98890148628889,12.714849881775597,3.6024443120257854,4.064259877367657,10.87836909173018,7.090201434234042,17.929111449679475,1.6982208417921756,1.6413435763393935,0.758646783750703,0.0,0,0.0,37.03703703703704
15,dance-single,6.220287673250913,4.559241424099677,1.1501720675890639,1.185839017129235,1.2671038259502867,1.1628557705390314,,,,,0.5946416281622987,0.6082827501364939,0.2957172740914689,96.95290858725761,50,0.0,59.0027700831025
13,dance-double,5.626399897388718,4.709530201312334,4.041082865545164,2.5201845777106753,2.1591846984659617,1.47259421832509,1.381850487880107,2.1444261474265445,2.8724967693119137,3.62127994173237,0.474527851248009,0.4829176260096833,0.28036729205972327,59.314775160599574,19,0.0,31.905781584582442
9,dance-double,3.6124416504599544,4.71276819658611,10.117975074760889,5.130116046986999,4.6992155341352815,2.2450761889732647,2.213861448131405,5.756871629724579,5.053836870270612,10.673878170845759,1.0167409634520002,0.9679276157937449,0.5105405040497384,73.01587301587301,7,0.0,38.88888888888889
15,dance-single,7.172235351814062,4.792213909117375,1.092113925660714,1.1147578045253312,1.0371331255911318,1.047018478544972,,,,,0.5290872819707535,0.5105516104373559,0.2433436869107373,95.53571428571429,70,0.0,59.64285714285714
9,dance-double,3.6386307098195574,4.68532058017092,5.122009705102288,2.808961322849372,4.010544309252836,3.084490383597631,2.871836693786511,3.574667234433526,4.891573823976135,4.135664827164828,0.7050498659471571,0.7082112671566095,0.4690097730673425,28.163265306122447,5,0.0,18.775510204081634
9,dance-single,3.883370932173456,4.739290155367328,2.0750557925392736,2.121346810313862,2.1603947412015736,1.9344322963894212,,,,,1.0200757060843617,0.9815238083394453,0.46926296439828885,48.1203007518797,3,0.0,55.26315789473685
8,dance-double,3.247703147791809,4.589762088585418,5.6816405134996995,3.040932302950836,3.8804809496419703,2.3618240888657676,2.045957792034244,3.262706808460725,5.493751620635209,6.4230021515289435,0.8358840874359357,0.875861126099948,0.550944181997215,33.49282296650718,4,0.0,22.48803827751196
4,dance-single,1.9061699806620283,4.68532058017092,5.492872413553166,6.169145445583815,5.276318834745457,5.483971171876366,,,,,2.6388120626286815,2.524497514667104,1.226797363659178,0.0,0,0.0,43.333333333333336
9,dance-double,3.8431531780483357,4.795087819403674,4.715326434072079,3.170925652272219,3.8489209494778134,2.540244366571692,2.3535907887411285,2.8717761561008968,3.9429770781434934,4.666962944746783,0.7087575754376311,0.6971812854549029,0.4178976703925853,14.285714285714285,5,0.0,26.480836236933797
9,dance-double,3.6522846486484455,4.842697789029137,7.547935918831078,4.213316592889872,3.933338494237892,2.311272261918488,2.28539077543878,4.159378553223055,5.450996830882574,6.89719665130831,0.8128458483041895,0.7911901475749933,0.44276174411795466,21.843003412969285,3,0.0,27.64505119453925
9,dance-single,4.015146625306073,4.5833948141102505,2.025917835341192,1.618688698682255,1.853766119857912,2.019787167687886,,,,,0.8991509389252827,0.9737880918428496,0.4283227635588898,81.92307692307692,15,0.0,59.61538461538461
10,dance-single,3.32652391918608,4.511859006849933,2.789274105176887,3.867501183481634,3.8421879444504086,2.818467691457189,,,,,1.5878090898008392,1.7912070839018095,0.8726325644262444,36.11111111111111,6,0.0,62.03703703703704
2,dance-single,1.4232127796459635,4.657126760356833,5.439120414434903,11.241903668746188,11.974652299804193,5.333074437371971,,,,,3.412067185954187,3.548268001111014,1.426909278803627,0.0,0,0.0,70.51282051282051
11,dance-double,5.307443641190726,4.616110126026426,3.9187018966058833,2.126550013166837,3.001218071911453,1.682324125031863,1.9524583880316666,2.0441007743247983,2.783020950351143,3.905418309653513,0.5586755192625826,0.5560706053714334,0.3738277333688014,34.810126582278485,48,0.0,20.569620253164558
15,dance-double,7.293098110727712,4.605170185988092,1.9963836579637024,1.5435177780938365,1.6984666280430871,1.0848476340729425,1.1342627887187966,1.5201386412164755,1.5299647419323967,2.0179061856015665,0.30812090587391133,0.31544544210210357,0.21168998120998656,97.24264705882352,50,0.0,17.463235294117645
14,dance-double,6.159936854864958,4.609162207257629,2.559753327319166,3.3424961116742478,2.0001288746316894,1.2326965524205193,1.3295995174037702,2.098384396532074,2.448313594658278,4.564755616745432,0.430731830105941,0.4211407592821173,0.2281465388877837,98.98477157360406,84,0.0,26.903553299492383
5,dance-single,2.05535165398085,4.475118446627818,4.638771836917141,5.530869236369654,6.019968721087281,4.589626212737771,,,,,2.4758909584000843,2.450797698423155,1.0583146386750721,0.0,0,0.0,70.73170731707317
7,dance-single,3.648105006254176,4.740146783800334,2.17735725379682,2.243976523787595,2.2547247616317545,2.210299968377944,,,,,1.031330495490022,1.052465930391664,0.4673141103695413,22.321428571428573,5,0.0,52.67857142857143
2,dance-single,1.9481799337613699,4.779946683609006,4.809138870081515,19.810208285487942,15.042253791928447,4.678054502261176,,,,,4.228184226612162,3.9068288320049795,2.3996863817124456,0.0,0,0.0,39.34426229508197
10,dance-double,4.619703952096304,4.636193934089754,3.30953560392659,3.0508915516165613,2.8118042313843663,1.8037912190246788,1.6781925818603014,3.360700715487706,3.1548132050319397,2.7760807913069945,0.5808466531781472,0.5677636273483587,0.3645765324696904,79.86798679867987,15,0.0,21.122112211221122
14,dance-single,6.37641957233082,4.795087819403674,0.9808371779011434,1.2674553988690123,1.260238573412945,1.0019013979475635,,,,,0.5442243101547363,0.5514058939171973,0.27424644309115587,93.47408829174664,36,0.0,61.228406909788866
6,dance-double,2.869303782852925,4.709530201312334,7.056174578855001,9.631539322868164,4.933995994770152,2.9172277617984625,3.2393402123615838,6.349307228966937,4.1438884000980085,9.153645623608757,1.062396766545675,1.0453217422519352,0.5724990275009377,0.0,0,0.0,28.35820895522388
9,dance-single,3.6473650335851855,4.5899651734451234,1.906552765740637,2.0929380134520805,3.22117792155721,1.9568181095884025,,,,,0.9587992832346249,1.2125509669428325,0.4785067180195967,47.24770642201835,5,0.0,56.42201834862385
6,dance-double,2.4681564155655713,4.689051669968793,5.345618186693975,5.06690997070975,5.952859866263764,3.5639467157641307,3.37471441108761,4.857721192263897,6.567172465737271,8.822194517872529,1.1927801148826807,1.0854484199507182,0.6605521989651849,0.0,0,0.0,20.945945945945947
17,dance-double,8.609969675390168,4.702451149793974,3.0043328132893263,2.0973244989624673,1.966581409080032,0.8047741478926547,0.8848197657938331,1.471404791625808,1.6654150165426274,2.3089598274800394,0.33043762892628065,0.3229242293837513,0.20583102878470338,97.73462783171522,179,0.0,25.24271844660194
13,dance-single,6.340996551860498,4.610565604504999,1.3469968642139005,1.2141628385841121,1.0900081206991559,1.3143450408226918,,,,,0.587615726194748,0.56568190259334,0.25408079052704957,97.92899408284023,57,0.0,62.42603550295858
5,dance-single,2.355527884205179,4.776321251168739,3.4987099299257527,4.167032064517532,4.080937473606943,3.4394801649196913,,,,,1.9361234965572827,1.9641731564444171,1.0277077488149418,0.0,0,0.0,44.927536231884055
14,dance-double,6.1885094820463165,4.69064121057719,4.095663050197156,3.41693337538825,2.344627503116004,1.2674873998343137,1.3244435541618265,2.22361697817955,3.3906629427331487,4.055372100618479,0.47733160250322365,0.4724122949707155,0.2864978850999075,94.83471074380165,33,0.0,29.545454545454547
17,dance-double,8.929250466309341,4.768996760145802,3.6577580276517314,2.469043236570482,2.1209263077482774,0.8639599703743113,0.8910779369960552,2.1378861295351546,2.3574553917828145,3.210115569332746,0.3489624573570538,0.35532271794767534,0.19757057316430596,95.89442815249268,80,0.0,34.457478005865106
17,dance-single,9.092319401096484,4.795087819403674,0.7543717255350757,0.8859297851112419,1.0040367768589546,0.7594691539940462,,,,,0.39421158259904515,0.42286829975428,0.20492693862509964,99.29478138222849,60,0.0,67.70098730606487
15,dance-single,6.7662305736863715,4.838042261379947,1.0667673069879648,1.1509867791753001,1.1258696218117106,1.0952462407528665,,,,,0.5321080564243248,0.5245523722872855,0.2489151477725367,98.1549815498155,67,0.0,63.837638376383765
10,dance-single,4.550410324741034,4.5463327162635965,1.5909021768819076,1.8914380872017464,1.7841542376384345,1.6113956117284736,,,,,0.8390180903615463,0.8315176817924794,0.38344214415235683,58.60805860805861,9,0.0,62.27106227106227
3,dance-single,1.8983846587655469,4.6280660634649955,5.923848199917149,5.763211210670646,5.169279737903361,5.57382518742495,,,,,2.7407939866575517,2.6235178776100305,1.2481056899640817,0.0,0,0.0,65.97938144329896
16,dance-single,7.885371656173479,4.721885985684052,0.9092375560959524,0.7571441753386497,0.7995697987575278,0.8825029836576734,,,,,0.4056336357758584,0.4163729346297784,0.2140353909909767,97.87234042553192,40,0.0,51.227495908346974
13,dance-single,5.594619451641394,4.519230961310435,1.1453464707868437,0.9077480267219384,0.9742243947209671,1.1502112348850082,,,,,0.5132536328439385,0.5352303985835684,0.24812686832855893,90.99756690997567,65,0.0,57.420924574209245
11,dance-double,4.6617395875444965,4.568806986251785,10.15807212601594,3.162542098403152,2.2011504529836756,1.6326252322249921,1.5080189344695833,2.6636831802296643,2.5670401103664386,2.7067431560511372,0.6764558885000971,0.6247369429850717,0.3588173566092987,87.04318936877077,17,0.0,32.89036544850498
5,dance-double,2.1549998208311956,4.900567419894699,9.233411190334134,9.782717633304014,6.561179625821729,4.322622290522844,4.0124149522905865,5.565670534761354,12.989589518554666,23.05059495977565,1.6418914343321522,1.6138449213911918,1.042427728914764,0.0,0,0.0,22.0
17,dance-double,7.736851629478603,4.751864565138895,2.76949070464169,1.9154690162244608,1.9180201888115473,0.8576344118773203,0.8598314511567243,1.4410992995330976,1.920155349824272,3.504133050968522,0.3794501402562665,0.3513981499560392,0.214007040310484,94.40242057488653,47,0.0,27.987897125567322
8,dance-double,3.603678617901753,4.666133573946208,5.6513008166413075,3.035197495963595,3.9185631997431667,2.7304770410880628,2.3543342109793004,2.745144274823382,4.176091811482364,4.1038979533292395,0.8928005616023658,0.7934935388110226,0.5405849552588339,0.0,0,0.0,21.145374449339208
4,dance-single,2.240730742796515,4.532599493153256,4.755866493283599,4.3880185873869,4.472114570005617,4.112874102394833,,,,,2.4055243529679395,2.201341906442288,1.0639921648962543,0.0,0,0.0,42.42424242424242
7,dance-single,3.234696329063746,4.611599473752995,1.9664899031891305,2.2913379743304763,2.2145009551426424,1.8889383252633922,,,,,1.04297382647935,0.9882244347745119,0.48811461642550136,19.81132075471698,3,0.0,52.358490566037744
5,dance-single,2.5293949812748515,4.781180200168243,3.3979275725509317,3.471052516628726,3.4729421988584215,3.1656327777654485,,,,,1.6987140207033973,1.5940346367158145,0.7942534704568355,0.0,0,0.0,54.761904761904766
10,dance-single,4.6835292587626824,4.516874348067963,1.8662118228498932,1.3995854727177228,1.4687570652142454,1.9344800306041277,,,,,0.7716243746635525,0.8445331804798016,0.3818278649947979,73.40425531914893,12,0.0,58.156028368794324
17,dance-double,8.26222253198781,4.692264892839025,2.345185769562303,1.5232822185867791,1.4226730637935279,1.0189878520729225,1.187251749995271,2.0056169935875667,1.548371830244259,2.6959050815579695,0.3254712310932863,0.3698633033222005,0.2156653019608595,91.35802469135803,45,0.411522633744856,20.16460905349794
